"location","origin_date","target_date","output_type_id","value","output_type","target"
"Merced",2024-04-30,2024-07-31,0,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-08-31,0,0.05,"cdf","WNV cases"
"Merced",2024-04-30,2024-09-30,0,0.05,"cdf","WNV cases"
"Merced",2024-04-30,2024-10-31,0,0.2,"cdf","WNV cases"
"Merced",2024-04-30,2024-11-30,0,0.7,"cdf","WNV cases"
"Merced",2024-04-30,2024-12-31,0,0.95,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,0,0.98,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,0,0.95,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,0,0.4,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,0,0.3,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,0,0.05,"cdf","WNV cases"
"Orange",2024-04-30,2024-10-31,0,0.2,"cdf","WNV cases"
"Orange",2024-04-30,2024-11-30,0,0.6,"cdf","WNV cases"
"Orange",2024-04-30,2024-12-31,0,0.95,"cdf","WNV cases"
"Placer",2024-04-30,2024-05-31,0,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-06-30,0,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-07-31,0,0.95,"cdf","WNV cases"
"Placer",2024-04-30,2024-08-31,0,0.3,"cdf","WNV cases"
"Placer",2024-04-30,2024-09-30,0,0.2,"cdf","WNV cases"
"Placer",2024-04-30,2024-10-31,0,0.8,"cdf","WNV cases"
"Placer",2024-04-30,2024-11-30,0,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-12-31,0,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-05-31,0,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-06-30,0,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-07-31,0,0.7,"cdf","WNV cases"
"Riverside",2024-04-30,2024-08-31,0,0.3,"cdf","WNV cases"
"Riverside",2024-04-30,2024-09-30,0,0.6,"cdf","WNV cases"
"Riverside",2024-04-30,2024-10-31,0,0.5,"cdf","WNV cases"
"Riverside",2024-04-30,2024-11-30,0,0.9,"cdf","WNV cases"
"Riverside",2024-04-30,2024-12-31,0,0.95,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-05-31,0,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-06-30,0,0.95,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-07-31,0,0.3,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-08-31,0,0.05,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-09-30,0,0.05,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-10-31,0,0.1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-11-30,0,0.95,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-12-31,0,0.98,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-05-31,0,0.95,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-06-30,0,0.95,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-07-31,0,0.7,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-08-31,0,0.1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-09-30,0,0.1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-10-31,0,0.1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-11-30,0,0.5,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-12-31,0,0.9,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-05-31,0,0.98,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-06-30,0,0.95,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-07-31,0,0.5,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-08-31,0,0.05,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-09-30,0,0.2,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-10-31,0,0.5,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-11-30,0,0.7,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-12-31,0,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-05-31,0,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-06-30,0,0.95,"cdf","WNV cases"
"Solano",2024-04-30,2024-07-31,0,0.4,"cdf","WNV cases"
"Solano",2024-04-30,2024-08-31,0,0.3,"cdf","WNV cases"
"Solano",2024-04-30,2024-09-30,0,0.2,"cdf","WNV cases"
"Solano",2024-04-30,2024-10-31,0,0.7,"cdf","WNV cases"
"Solano",2024-04-30,2024-11-30,0,0.98,"cdf","WNV cases"
"Solano",2024-04-30,2024-12-31,0,0.98,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-05-31,0,0.95,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-06-30,0,0.9,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-07-31,0,0.3,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-08-31,0,0.1,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-09-30,0,0.05,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-10-31,0,0.5,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-11-30,0,0.7,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-12-31,0,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-05-31,0,0.95,"cdf","WNV cases"
"Tulare",2024-04-30,2024-06-30,0,0.9,"cdf","WNV cases"
"Tulare",2024-04-30,2024-07-31,0,0.3,"cdf","WNV cases"
"Tulare",2024-04-30,2024-08-31,0,0.05,"cdf","WNV cases"
"Tulare",2024-04-30,2024-09-30,0,0.1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-10-31,0,0.4,"cdf","WNV cases"
"Tulare",2024-04-30,2024-11-30,0,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-12-31,0,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-05-31,1,0.978514841051368,"cdf","WNV cases"
"Fresno",2024-04-30,2024-06-30,1,0.28571651592864,"cdf","WNV cases"
"Fresno",2024-04-30,2024-07-31,1,0.0587199692460343,"cdf","WNV cases"
"Fresno",2024-04-30,2024-08-31,1,0.0500002769755844,"cdf","WNV cases"
"Fresno",2024-04-30,2024-09-30,1,0.301487473997209,"cdf","WNV cases"
"Fresno",2024-04-30,2024-10-31,1,0.906495374259594,"cdf","WNV cases"
"Fresno",2024-04-30,2024-11-30,1,0.994824464092044,"cdf","WNV cases"
"Fresno",2024-04-30,2024-12-31,1,0.994824464092044,"cdf","WNV cases"
"Kern",2024-04-30,2024-05-31,1,0.8,"cdf","WNV cases"
"Kern",2024-04-30,2024-06-30,1,0.5,"cdf","WNV cases"
"Kern",2024-04-30,2024-07-31,1,0.100231985682151,"cdf","WNV cases"
"Kern",2024-04-30,2024-08-31,1,0.0500000296918976,"cdf","WNV cases"
"Kern",2024-04-30,2024-09-30,1,0.100000000000017,"cdf","WNV cases"
"Kern",2024-04-30,2024-10-31,1,0.347512252038585,"cdf","WNV cases"
"Kern",2024-04-30,2024-11-30,1,0.5,"cdf","WNV cases"
"Kern",2024-04-30,2024-12-31,1,0.95,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-05-31,1,0.999999999999931,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-06-30,1,0.999999999999931,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-07-31,1,0.991108209403721,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-08-31,1,0.525357730737553,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-09-30,1,0.604896250997079,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-10-31,1,0.892270876407883,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-11-30,1,0.99999999979026,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-12-31,1,0.999999999999931,"cdf","WNV cases"
"Merced",2024-04-30,2024-05-31,1,0.95,"cdf","WNV cases"
"Merced",2024-04-30,2024-06-30,1,0.95,"cdf","WNV cases"
"Merced",2024-04-30,2024-07-31,1,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-08-31,1,0.0500000855207252,"cdf","WNV cases"
"Merced",2024-04-30,2024-09-30,1,0.0500000037364392,"cdf","WNV cases"
"Merced",2024-04-30,2024-10-31,1,0.200013059224325,"cdf","WNV cases"
"Merced",2024-04-30,2024-11-30,1,0.7,"cdf","WNV cases"
"Merced",2024-04-30,2024-12-31,1,0.95,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,1,0.999999993170164,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,1,0.99999972316226,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,1,0.985721190431326,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,1,0.858005523833695,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,1,0.165736571639823,"cdf","WNV cases"
"Orange",2024-04-30,2024-10-31,1,0.933555328722045,"cdf","WNV cases"
"Orange",2024-04-30,2024-11-30,1,0.998107847400262,"cdf","WNV cases"
"Orange",2024-04-30,2024-12-31,1,0.99999972316226,"cdf","WNV cases"
"Placer",2024-04-30,2024-05-31,1,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-06-30,1,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-07-31,1,0.95,"cdf","WNV cases"
"Placer",2024-04-30,2024-08-31,1,0.302820214349862,"cdf","WNV cases"
"Placer",2024-04-30,2024-09-30,1,0.203223102114128,"cdf","WNV cases"
"Placer",2024-04-30,2024-10-31,1,0.8,"cdf","WNV cases"
"Placer",2024-04-30,2024-11-30,1,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-05-31,1,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-06-30,1,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-07-31,1,0.994198416228907,"cdf","WNV cases"
"Riverside",2024-04-30,2024-08-31,1,0.442050544461096,"cdf","WNV cases"
"Riverside",2024-04-30,2024-09-30,1,0.984778219628369,"cdf","WNV cases"
"Riverside",2024-04-30,2024-10-31,1,0.966686843759523,"cdf","WNV cases"
"Riverside",2024-04-30,2024-11-30,1,0.999819841308901,"cdf","WNV cases"
"Riverside",2024-04-30,2024-12-31,1,0.999978355641509,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-05-31,1,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-06-30,1,0.998728629668173,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-07-31,1,0.474781271641382,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-08-31,1,0.075266903145438,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-09-30,1,0.327004040417316,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-10-31,1,0.475839206231194,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-11-30,1,0.998728629668173,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-12-31,1,0.999798653171169,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-05-31,1,0.999978355641509,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-06-30,1,0.999978355641509,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-07-31,1,0.994198416228907,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-08-31,1,0.439711205985271,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-09-30,1,0.32011153106075,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-10-31,1,0.925935977093611,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-11-30,1,0.966686843759523,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-12-31,1,0.999819841308901,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-05-31,1,0.98,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-06-30,1,0.95,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-07-31,1,0.5,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-08-31,1,0.051398781594054,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-09-30,1,0.236266768752633,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-10-31,1,0.5,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-11-30,1,0.7,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-05-31,1,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-06-30,1,0.95,"cdf","WNV cases"
"Solano",2024-04-30,2024-07-31,1,0.4,"cdf","WNV cases"
"Solano",2024-04-30,2024-08-31,1,0.659249636427929,"cdf","WNV cases"
"Solano",2024-04-30,2024-09-30,1,0.639203736429173,"cdf","WNV cases"
"Solano",2024-04-30,2024-10-31,1,0.7,"cdf","WNV cases"
"Solano",2024-04-30,2024-11-30,1,0.98,"cdf","WNV cases"
"Solano",2024-04-30,2024-12-31,1,0.98,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-05-31,1,0.95,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-06-30,1,0.9,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-07-31,1,0.315357823312501,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-08-31,1,0.123345445999242,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-09-30,1,0.0684620600961381,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-10-31,1,0.5,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-11-30,1,0.7,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-05-31,1,0.95,"cdf","WNV cases"
"Tulare",2024-04-30,2024-06-30,1,0.9,"cdf","WNV cases"
"Tulare",2024-04-30,2024-07-31,1,0.302896332007566,"cdf","WNV cases"
"Tulare",2024-04-30,2024-08-31,1,0.0500124759860079,"cdf","WNV cases"
"Tulare",2024-04-30,2024-09-30,1,0.106389411831686,"cdf","WNV cases"
"Tulare",2024-04-30,2024-10-31,1,0.4,"cdf","WNV cases"
"Tulare",2024-04-30,2024-11-30,1,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-05-31,2,0.998432058848615,"cdf","WNV cases"
"Fresno",2024-04-30,2024-06-30,2,0.717020991537304,"cdf","WNV cases"
"Fresno",2024-04-30,2024-07-31,2,0.149596905958784,"cdf","WNV cases"
"Fresno",2024-04-30,2024-08-31,2,0.0503448193152547,"cdf","WNV cases"
"Fresno",2024-04-30,2024-09-30,2,0.37500195143756,"cdf","WNV cases"
"Fresno",2024-04-30,2024-10-31,2,0.984778219628369,"cdf","WNV cases"
"Fresno",2024-04-30,2024-11-30,2,0.999819841308901,"cdf","WNV cases"
"Fresno",2024-04-30,2024-12-31,2,0.999819841308901,"cdf","WNV cases"
"Kern",2024-04-30,2024-05-31,2,0.978514841051368,"cdf","WNV cases"
"Kern",2024-04-30,2024-06-30,2,0.846573590279973,"cdf","WNV cases"
"Kern",2024-04-30,2024-07-31,2,0.156302626048848,"cdf","WNV cases"
"Kern",2024-04-30,2024-08-31,2,0.0502448737756036,"cdf","WNV cases"
"Kern",2024-04-30,2024-09-30,2,0.100000253950378,"cdf","WNV cases"
"Kern",2024-04-30,2024-10-31,2,0.684907995863403,"cdf","WNV cases"
"Kern",2024-04-30,2024-11-30,2,0.846573590279973,"cdf","WNV cases"
"Kern",2024-04-30,2024-12-31,2,0.998728629668173,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-06-30,2,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-07-31,2,0.999733106002398,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-08-31,2,0.976963660215329,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-09-30,2,0.969759465554293,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-10-31,2,0.996547291777675,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-11-30,2,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Merced",2024-04-30,2024-05-31,2,0.95,"cdf","WNV cases"
"Merced",2024-04-30,2024-06-30,2,0.95,"cdf","WNV cases"
"Merced",2024-04-30,2024-07-31,2,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-08-31,2,0.050068538922281,"cdf","WNV cases"
"Merced",2024-04-30,2024-09-30,2,0.0500155078288865,"cdf","WNV cases"
"Merced",2024-04-30,2024-10-31,2,0.204471961085016,"cdf","WNV cases"
"Merced",2024-04-30,2024-11-30,2,0.7,"cdf","WNV cases"
"Merced",2024-04-30,2024-12-31,2,0.95,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,2,0.999999999999823,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,2,0.999951479425094,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,2,0.98789088998908,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,2,0.753643446580006,"cdf","WNV cases"
"Orange",2024-04-30,2024-10-31,2,0.998926955371805,"cdf","WNV cases"
"Orange",2024-04-30,2024-11-30,2,0.999998846368542,"cdf","WNV cases"
"Orange",2024-04-30,2024-12-31,2,0.999999999999823,"cdf","WNV cases"
"Placer",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-06-30,2,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-07-31,2,0.95,"cdf","WNV cases"
"Placer",2024-04-30,2024-08-31,2,0.34275590167439,"cdf","WNV cases"
"Placer",2024-04-30,2024-09-30,2,0.248863887627874,"cdf","WNV cases"
"Placer",2024-04-30,2024-10-31,2,0.8,"cdf","WNV cases"
"Placer",2024-04-30,2024-11-30,2,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-06-30,2,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-07-31,2,0.999964218717261,"cdf","WNV cases"
"Riverside",2024-04-30,2024-08-31,2,0.804966492538544,"cdf","WNV cases"
"Riverside",2024-04-30,2024-09-30,2,0.999810126255548,"cdf","WNV cases"
"Riverside",2024-04-30,2024-10-31,2,0.999247962645748,"cdf","WNV cases"
"Riverside",2024-04-30,2024-11-30,2,0.99999990088827,"cdf","WNV cases"
"Riverside",2024-04-30,2024-12-31,2,0.999999997164893,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-06-30,2,0.99999972316226,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-07-31,2,0.715711954826158,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-08-31,2,0.527109396252055,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-09-30,2,0.725058484030707,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-10-31,2,0.928537302463381,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-11-30,2,0.99999972316226,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-12-31,2,0.999999993170164,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-05-31,2,0.999999997164893,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-06-30,2,0.999999997164893,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-07-31,2,0.999964218717261,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-08-31,2,0.735543963157573,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-09-30,2,0.999899074266272,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-10-31,2,0.987293074897606,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-11-30,2,0.999247962645748,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-12-31,2,0.99999990088827,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-05-31,2,0.999798653171169,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-06-30,2,0.998728629668173,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-07-31,2,0.846573590279973,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-08-31,2,0.0930667878937515,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-09-30,2,0.472623038917209,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-10-31,2,0.846573590279973,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-11-30,2,0.949672460757113,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-06-30,2,0.95,"cdf","WNV cases"
"Solano",2024-04-30,2024-07-31,2,0.4,"cdf","WNV cases"
"Solano",2024-04-30,2024-08-31,2,0.766197849219857,"cdf","WNV cases"
"Solano",2024-04-30,2024-09-30,2,0.765974576608799,"cdf","WNV cases"
"Solano",2024-04-30,2024-10-31,2,0.7,"cdf","WNV cases"
"Solano",2024-04-30,2024-11-30,2,0.98,"cdf","WNV cases"
"Solano",2024-04-30,2024-12-31,2,0.98,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-05-31,2,0.998728629668173,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-06-30,2,0.994824464092044,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-07-31,2,0.385992826009635,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-08-31,2,0.208436192138309,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-09-30,2,0.168312148614316,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-10-31,2,0.846573590279973,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-11-30,2,0.949672460757113,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-05-31,2,0.95,"cdf","WNV cases"
"Tulare",2024-04-30,2024-06-30,2,0.9,"cdf","WNV cases"
"Tulare",2024-04-30,2024-07-31,2,0.36094274598423,"cdf","WNV cases"
"Tulare",2024-04-30,2024-08-31,2,0.0525387105703207,"cdf","WNV cases"
"Tulare",2024-04-30,2024-09-30,2,0.179898737259225,"cdf","WNV cases"
"Tulare",2024-04-30,2024-10-31,2,0.4,"cdf","WNV cases"
"Tulare",2024-04-30,2024-11-30,2,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-05-31,3,0.999913525085807,"cdf","WNV cases"
"Fresno",2024-04-30,2024-06-30,3,0.92543298524241,"cdf","WNV cases"
"Fresno",2024-04-30,2024-07-31,3,0.307783953837147,"cdf","WNV cases"
"Fresno",2024-04-30,2024-08-31,3,0.0571004899566893,"cdf","WNV cases"
"Fresno",2024-04-30,2024-09-30,3,0.568560845368337,"cdf","WNV cases"
"Fresno",2024-04-30,2024-10-31,3,0.998107847400262,"cdf","WNV cases"
"Fresno",2024-04-30,2024-11-30,3,0.999995279815392,"cdf","WNV cases"
"Fresno",2024-04-30,2024-12-31,3,0.999995279815392,"cdf","WNV cases"
"Kern",2024-04-30,2024-05-31,3,0.998432058848615,"cdf","WNV cases"
"Kern",2024-04-30,2024-06-30,3,0.966686843759523,"cdf","WNV cases"
"Kern",2024-04-30,2024-07-31,3,0.410301400864859,"cdf","WNV cases"
"Kern",2024-04-30,2024-08-31,3,0.0591999102949295,"cdf","WNV cases"
"Kern",2024-04-30,2024-09-30,3,0.100206463275473,"cdf","WNV cases"
"Kern",2024-04-30,2024-10-31,3,0.900587021335752,"cdf","WNV cases"
"Kern",2024-04-30,2024-11-30,3,0.966686843759523,"cdf","WNV cases"
"Kern",2024-04-30,2024-12-31,3,0.999978355641509,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-05-31,3,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-06-30,3,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-07-31,3,0.999979775131197,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-08-31,3,0.999118881353956,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-09-30,3,0.997613881529597,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-10-31,3,0.999815236125232,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-11-30,3,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-12-31,3,1,"cdf","WNV cases"
"Merced",2024-04-30,2024-05-31,3,0.95,"cdf","WNV cases"
"Merced",2024-04-30,2024-06-30,3,0.95,"cdf","WNV cases"
"Merced",2024-04-30,2024-07-31,3,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-08-31,3,0.0514093693616181,"cdf","WNV cases"
"Merced",2024-04-30,2024-09-30,3,0.0506344557232456,"cdf","WNV cases"
"Merced",2024-04-30,2024-10-31,3,0.244638454832288,"cdf","WNV cases"
"Merced",2024-04-30,2024-11-30,3,0.7,"cdf","WNV cases"
"Merced",2024-04-30,2024-12-31,3,0.95,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,3,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,3,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,3,0.999999949868365,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,3,0.998529823832397,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,3,0.958107329457022,"cdf","WNV cases"
