location,origin_date,target_date,output_type_id,value,output_type,target
Fresno,2024-04-30,2024-07-31,8,1,cdf,WNV cases
Fresno,2024-04-30,2024-07-31,10,1,cdf,WNV cases
Fresno,2024-04-30,2024-07-31,15,1,cdf,WNV cases
Fresno,2024-04-30,2024-07-31,200,1,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,0,0.546791,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,1,0.728446,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,2,0.835958,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,3,0.918118,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,4,1,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,5,1,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,6,1,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,8,1,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,10,1,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,15,1,cdf,WNV cases
Fresno,2024-04-30,2024-08-31,200,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,0,0.728446,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,1,0.835958,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,2,0.918118,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,3,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,4,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,5,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,6,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,8,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,10,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,15,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,200,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,0,0.835958,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,1,0.918118,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,2,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,3,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,4,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,5,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,6,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,8,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,10,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,15,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,200,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,0,0.918118,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,1,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,2,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,3,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,4,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,5,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,6,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,8,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,10,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,15,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,200,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,0,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,1,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,2,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,3,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,4,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,5,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,6,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,8,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,10,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,15,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,200,1,cdf,WNV cases
Kern,2024-04-30,2024-05-31,0,0.118695,cdf,WNV cases
Kern,2024-04-30,2024-05-31,1,0.213479,cdf,WNV cases
Kern,2024-04-30,2024-05-31,2,0.330047,cdf,WNV cases
Kern,2024-04-30,2024-05-31,3,0.569206,cdf,WNV cases
Kern,2024-04-30,2024-05-31,4,0.758421,cdf,WNV cases
Kern,2024-04-30,2024-05-31,5,0.869006,cdf,WNV cases
Kern,2024-04-30,2024-05-31,6,0.943306,cdf,WNV cases
Kern,2024-04-30,2024-05-31,8,1,cdf,WNV cases
Kern,2024-04-30,2024-05-31,10,1,cdf,WNV cases
Kern,2024-04-30,2024-05-31,15,1,cdf,WNV cases
Kern,2024-04-30,2024-05-31,200,1,cdf,WNV cases
Kern,2024-04-30,2024-06-30,0,0.213479,cdf,WNV cases
Kern,2024-04-30,2024-06-30,1,0.330047,cdf,WNV cases
Kern,2024-04-30,2024-06-30,2,0.569206,cdf,WNV cases
Kern,2024-04-30,2024-06-30,3,0.758421,cdf,WNV cases
Kern,2024-04-30,2024-06-30,4,0.869006,cdf,WNV cases
Kern,2024-04-30,2024-06-30,5,0.943306,cdf,WNV cases
Kern,2024-04-30,2024-06-30,6,1,cdf,WNV cases
Kern,2024-04-30,2024-06-30,8,1,cdf,WNV cases
Kern,2024-04-30,2024-06-30,10,1,cdf,WNV cases
Kern,2024-04-30,2024-06-30,15,1,cdf,WNV cases
Kern,2024-04-30,2024-06-30,200,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,0,0.330047,cdf,WNV cases
Kern,2024-04-30,2024-07-31,1,0.569206,cdf,WNV cases
Kern,2024-04-30,2024-07-31,2,0.758421,cdf,WNV cases
Kern,2024-04-30,2024-07-31,3,0.869006,cdf,WNV cases
Kern,2024-04-30,2024-07-31,4,0.943306,cdf,WNV cases
Kern,2024-04-30,2024-07-31,5,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,6,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,8,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,10,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,15,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,200,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,0,0.569206,cdf,WNV cases
Kern,2024-04-30,2024-08-31,1,0.758421,cdf,WNV cases
Kern,2024-04-30,2024-08-31,2,0.869006,cdf,WNV cases
Kern,2024-04-30,2024-08-31,3,0.943306,cdf,WNV cases
Kern,2024-04-30,2024-08-31,4,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,5,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,6,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,8,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,10,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,15,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,200,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,0,0.758421,cdf,WNV cases
Kern,2024-04-30,2024-09-30,1,0.869006,cdf,WNV cases
Kern,2024-04-30,2024-09-30,2,0.943306,cdf,WNV cases
Kern,2024-04-30,2024-09-30,3,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,4,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,5,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,6,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,8,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,10,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,15,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,200,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,0,0.869006,cdf,WNV cases
Kern,2024-04-30,2024-10-31,1,0.943306,cdf,WNV cases
Kern,2024-04-30,2024-10-31,2,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,3,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,4,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,5,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,6,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,8,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,10,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,15,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,200,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,0,0.943306,cdf,WNV cases
Kern,2024-04-30,2024-11-30,1,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,2,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,3,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,4,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,5,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,6,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,8,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,10,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,15,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,200,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,0,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,1,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,2,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,3,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,4,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,5,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,6,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,8,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,10,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,15,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,0,0.090268,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,1,0.165424,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,2,0.261383,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,3,0.497814,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,4,0.704781,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,5,0.831731,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,6,0.922584,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,0,0.165424,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,1,0.261383,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,2,0.497814,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,3,0.704781,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,4,0.831731,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,5,0.922584,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,0,0.261383,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,1,0.497814,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,2,0.704781,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,3,0.831731,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,4,0.922584,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,0,0.497814,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,1,0.704781,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,2,0.831731,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,3,0.922584,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,4,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,0,0.704781,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,1,0.831731,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,2,0.922584,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,3,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,4,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,0,0.831731,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,1,0.922584,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,2,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,3,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,4,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,0,0.922584,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,1,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,2,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,3,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,4,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,0,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,1,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,2,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,3,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,4,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,200,1,cdf,WNV cases
Merced,2024-04-30,2024-05-31,0,0.122538,cdf,WNV cases
Merced,2024-04-30,2024-05-31,1,0.222652,cdf,WNV cases
Merced,2024-04-30,2024-05-31,2,0.336917,cdf,WNV cases
Merced,2024-04-30,2024-05-31,3,0.552519,cdf,WNV cases
Merced,2024-04-30,2024-05-31,4,0.725305,cdf,WNV cases
Merced,2024-04-30,2024-05-31,5,0.833837,cdf,WNV cases
Merced,2024-04-30,2024-05-31,6,0.923033,cdf,WNV cases
Merced,2024-04-30,2024-05-31,8,1,cdf,WNV cases
Merced,2024-04-30,2024-05-31,10,1,cdf,WNV cases
Merced,2024-04-30,2024-05-31,15,1,cdf,WNV cases
Merced,2024-04-30,2024-05-31,200,1,cdf,WNV cases
Merced,2024-04-30,2024-06-30,0,0.222652,cdf,WNV cases
Merced,2024-04-30,2024-06-30,1,0.336917,cdf,WNV cases
Merced,2024-04-30,2024-06-30,2,0.552519,cdf,WNV cases
Merced,2024-04-30,2024-06-30,3,0.725305,cdf,WNV cases
Merced,2024-04-30,2024-06-30,4,0.833837,cdf,WNV cases
Merced,2024-04-30,2024-06-30,5,0.923033,cdf,WNV cases
Merced,2024-04-30,2024-06-30,6,1,cdf,WNV cases
Merced,2024-04-30,2024-06-30,8,1,cdf,WNV cases
Merced,2024-04-30,2024-06-30,10,1,cdf,WNV cases
Merced,2024-04-30,2024-06-30,15,1,cdf,WNV cases
Merced,2024-04-30,2024-06-30,200,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,0,0.336917,cdf,WNV cases
Merced,2024-04-30,2024-07-31,1,0.552519,cdf,WNV cases
Merced,2024-04-30,2024-07-31,2,0.725305,cdf,WNV cases
Merced,2024-04-30,2024-07-31,3,0.833837,cdf,WNV cases
Merced,2024-04-30,2024-07-31,4,0.923033,cdf,WNV cases
Merced,2024-04-30,2024-07-31,5,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,6,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,8,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,10,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,15,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,200,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,0,0.552519,cdf,WNV cases
Merced,2024-04-30,2024-08-31,1,0.725305,cdf,WNV cases
Merced,2024-04-30,2024-08-31,2,0.833837,cdf,WNV cases
Merced,2024-04-30,2024-08-31,3,0.923033,cdf,WNV cases
Merced,2024-04-30,2024-08-31,4,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,5,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,6,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,8,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,10,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,15,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,200,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,0,0.725305,cdf,WNV cases
Merced,2024-04-30,2024-09-30,1,0.833837,cdf,WNV cases
Merced,2024-04-30,2024-09-30,2,0.923033,cdf,WNV cases
Merced,2024-04-30,2024-09-30,3,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,4,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,5,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,6,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,8,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,10,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,15,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,200,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,0,0.833837,cdf,WNV cases
Merced,2024-04-30,2024-10-31,1,0.923033,cdf,WNV cases
Merced,2024-04-30,2024-10-31,2,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,3,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,4,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,5,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,6,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,8,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,10,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,15,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,200,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,0,0.923033,cdf,WNV cases
Merced,2024-04-30,2024-11-30,1,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,2,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,3,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,4,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,5,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,6,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,8,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,10,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,15,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,200,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,0,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,1,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,2,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,3,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,4,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,5,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,6,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,8,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,10,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,15,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,200,1,cdf,WNV cases
Orange,2024-04-30,2024-05-31,0,0.089973,cdf,WNV cases
Orange,2024-04-30,2024-05-31,1,0.16688,cdf,WNV cases
Orange,2024-04-30,2024-05-31,2,0.25555,cdf,WNV cases
Orange,2024-04-30,2024-05-31,3,0.455828,cdf,WNV cases
Orange,2024-04-30,2024-05-31,4,0.654555,cdf,WNV cases
Orange,2024-04-30,2024-05-31,5,0.782365,cdf,WNV cases
Orange,2024-04-30,2024-05-31,6,0.891846,cdf,WNV cases
Orange,2024-04-30,2024-05-31,8,1,cdf,WNV cases
Orange,2024-04-30,2024-05-31,10,1,cdf,WNV cases
Orange,2024-04-30,2024-05-31,15,1,cdf,WNV cases
Orange,2024-04-30,2024-05-31,200,1,cdf,WNV cases
Orange,2024-04-30,2024-06-30,0,0.16688,cdf,WNV cases
Orange,2024-04-30,2024-06-30,1,0.25555,cdf,WNV cases
Orange,2024-04-30,2024-06-30,2,0.455828,cdf,WNV cases
Orange,2024-04-30,2024-06-30,3,0.654555,cdf,WNV cases
Orange,2024-04-30,2024-06-30,4,0.782365,cdf,WNV cases
Orange,2024-04-30,2024-06-30,5,0.891846,cdf,WNV cases
Orange,2024-04-30,2024-06-30,6,1,cdf,WNV cases
Orange,2024-04-30,2024-06-30,8,1,cdf,WNV cases
Orange,2024-04-30,2024-06-30,10,1,cdf,WNV cases
Orange,2024-04-30,2024-06-30,15,1,cdf,WNV cases
Orange,2024-04-30,2024-06-30,200,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,0,0.25555,cdf,WNV cases
Orange,2024-04-30,2024-07-31,1,0.455828,cdf,WNV cases
Orange,2024-04-30,2024-07-31,2,0.654555,cdf,WNV cases
Orange,2024-04-30,2024-07-31,3,0.782365,cdf,WNV cases
Orange,2024-04-30,2024-07-31,4,0.891846,cdf,WNV cases
Orange,2024-04-30,2024-07-31,5,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,6,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,8,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,10,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,15,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,200,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,0,0.455828,cdf,WNV cases
Orange,2024-04-30,2024-08-31,1,0.654555,cdf,WNV cases
Orange,2024-04-30,2024-08-31,2,0.782365,cdf,WNV cases
Orange,2024-04-30,2024-08-31,3,0.891846,cdf,WNV cases
Orange,2024-04-30,2024-08-31,4,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,5,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,6,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,8,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,10,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,15,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,200,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,0,0.654555,cdf,WNV cases
Orange,2024-04-30,2024-09-30,1,0.782365,cdf,WNV cases
Orange,2024-04-30,2024-09-30,2,0.891846,cdf,WNV cases
Orange,2024-04-30,2024-09-30,3,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,4,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,5,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,6,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,8,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,10,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,15,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,200,1,cdf,WNV cases
Orange,2024-04-30,2024-10-31,0,0.782365,cdf,WNV cases
Orange,2024-04-30,2024-10-31,1,0.891846,cdf,WNV cases
Orange,2024-04-30,2024-10-31,2,1,cdf,WNV cases
Orange,2024-04-30,2024-10-31,3,1,cdf,WNV cases
