"location","origin_date","target_date","output_type_id","value","output_type","target"
"Riverside",2024-04-30,2024-09-30,0,0,"cdf","WNV cases"
"Riverside",2024-04-30,2024-10-31,0,0,"cdf","WNV cases"
"Riverside",2024-04-30,2024-11-30,0,0.5,"cdf","WNV cases"
"Riverside",2024-04-30,2024-12-31,0,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-05-31,0,0.84,"cdf","WNV cases"
"Fresno",2024-04-30,2024-06-30,0,0.17,"cdf","WNV cases"
"Fresno",2024-04-30,2024-07-31,0,0,"cdf","WNV cases"
"Fresno",2024-04-30,2024-08-31,0,0,"cdf","WNV cases"
"Fresno",2024-04-30,2024-09-30,0,0,"cdf","WNV cases"
"Fresno",2024-04-30,2024-10-31,0,0.65,"cdf","WNV cases"
"Fresno",2024-04-30,2024-11-30,0,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-12-31,0,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-05-31,0,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-06-30,0,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-07-31,0,0.5,"cdf","WNV cases"
"Placer",2024-04-30,2024-08-31,0,0.2,"cdf","WNV cases"
"Placer",2024-04-30,2024-09-30,0,0.4,"cdf","WNV cases"
"Placer",2024-04-30,2024-10-31,0,0.5,"cdf","WNV cases"
"Placer",2024-04-30,2024-11-30,0,0.8,"cdf","WNV cases"
"Placer",2024-04-30,2024-12-31,0,0.9,"cdf","WNV cases"
"Kern",2024-04-30,2024-05-31,0,0.7,"cdf","WNV cases"
"Kern",2024-04-30,2024-06-30,0,0.4,"cdf","WNV cases"
"Kern",2024-04-30,2024-07-31,0,0.1,"cdf","WNV cases"
"Kern",2024-04-30,2024-08-31,0,0.05,"cdf","WNV cases"
"Kern",2024-04-30,2024-09-30,0,0,"cdf","WNV cases"
"Kern",2024-04-30,2024-10-31,0,0.2,"cdf","WNV cases"
"Kern",2024-04-30,2024-11-30,0,0.7,"cdf","WNV cases"
"Kern",2024-04-30,2024-12-31,0,1,"cdf","WNV cases"
"Merced",2024-04-30,2024-05-31,0,0.75,"cdf","WNV cases"
"Merced",2024-04-30,2024-06-30,0,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-07-31,0,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-08-31,0,0.25,"cdf","WNV cases"
"Merced",2024-04-30,2024-09-30,0,0.2,"cdf","WNV cases"
"Merced",2024-04-30,2024-10-31,0,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-11-30,0,0.8,"cdf","WNV cases"
"Merced",2024-04-30,2024-12-31,0,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,0,0.9,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,0,0.9,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,0,0.75,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,0,0.75,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,0,0.5,"cdf","WNV cases"
"Orange",2024-04-30,2024-10-31,0,0.25,"cdf","WNV cases"
"Orange",2024-04-30,2024-11-30,0,0.75,"cdf","WNV cases"
"Orange",2024-04-30,2024-12-31,0,0.9,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-05-31,0,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-06-30,0,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-07-31,0,0.5,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-08-31,0,0.25,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-09-30,0,0.4,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-10-31,0,0.5,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-11-30,0,0.5,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-12-31,0,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-05-31,0,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-06-30,0,0.5,"cdf","WNV cases"
"Solano",2024-04-30,2024-07-31,0,0.4,"cdf","WNV cases"
"Solano",2024-04-30,2024-08-31,0,0.25,"cdf","WNV cases"
"Solano",2024-04-30,2024-09-30,0,0.1,"cdf","WNV cases"
"Solano",2024-04-30,2024-10-31,0,0.2,"cdf","WNV cases"
"Solano",2024-04-30,2024-11-30,0,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-12-31,0,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-05-31,0,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-06-30,0,0.9,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-07-31,0,0.75,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-08-31,0,0.25,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-09-30,0,0.2,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-10-31,0,0.1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-11-30,0,0.25,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-12-31,0,0.9,"cdf","WNV cases"
"Tulare",2024-04-30,2024-05-31,1,0.95,"cdf","WNV cases"
"Tulare",2024-04-30,2024-06-30,1,0.9,"cdf","WNV cases"
"Tulare",2024-04-30,2024-07-31,1,0.100000000000001,"cdf","WNV cases"
"Tulare",2024-04-30,2024-08-31,1,0.000000000000000000000012477176779588,"cdf","WNV cases"
"Tulare",2024-04-30,2024-09-30,1,0.601979124626821,"cdf","WNV cases"
"Tulare",2024-04-30,2024-10-31,1,0.95,"cdf","WNV cases"
"Tulare",2024-04-30,2024-11-30,1,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-12-31,1,0.95,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-05-31,1,0.9,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-06-30,1,0.8,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-07-31,1,0.220751507554882,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-08-31,1,0.0101766851544631,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-09-30,1,0.0100050395379406,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-10-31,1,0.6,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-11-30,1,0.9,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-05-31,1,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-06-30,1,0.978514841051368,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-07-31,1,0.139073254881683,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-08-31,1,0.050273959733924,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-09-30,1,0.466641660183278,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-10-31,1,0.978514841051368,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-11-30,1,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-05-31,1,0.999999999999931,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-06-30,1,0.999999999999931,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-07-31,1,0.776670875661743,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-08-31,1,0.373633472250249,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-09-30,1,0.339560554433349,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-10-31,1,0.919936339581686,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-11-30,1,0.999999999999931,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-05-31,1,0.996796919892643,"cdf","WNV cases"
"Riverside",2024-04-30,2024-06-30,1,0.966686843759523,"cdf","WNV cases"
"Riverside",2024-04-30,2024-07-31,1,0.44678000494135,"cdf","WNV cases"
"Riverside",2024-04-30,2024-08-31,1,0.019867518022392,"cdf","WNV cases"
"Riverside",2024-04-30,2024-09-30,1,0.0161914790524108,"cdf","WNV cases"
"Riverside",2024-04-30,2024-10-31,1,0.395519895408363,"cdf","WNV cases"
"Riverside",2024-04-30,2024-11-30,1,0.966686843759523,"cdf","WNV cases"
"Riverside",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-05-31,1,0.986456845201613,"cdf","WNV cases"
"Fresno",2024-04-30,2024-06-30,1,0.661672019291571,"cdf","WNV cases"
"Fresno",2024-04-30,2024-07-31,1,0.00304550644555973,"cdf","WNV cases"
"Fresno",2024-04-30,2024-08-31,1,0.000011906745547847,"cdf","WNV cases"
"Fresno",2024-04-30,2024-09-30,1,0.000000159570687126549,"cdf","WNV cases"
"Fresno",2024-04-30,2024-10-31,1,0.930008895460095,"cdf","WNV cases"
"Fresno",2024-04-30,2024-11-30,1,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-05-31,1,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-06-30,1,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-07-31,1,0.5,"cdf","WNV cases"
"Placer",2024-04-30,2024-08-31,1,0.678800815402789,"cdf","WNV cases"
"Placer",2024-04-30,2024-09-30,1,0.4,"cdf","WNV cases"
"Placer",2024-04-30,2024-10-31,1,0.5,"cdf","WNV cases"
"Placer",2024-04-30,2024-11-30,1,0.8,"cdf","WNV cases"
"Placer",2024-04-30,2024-12-31,1,0.9,"cdf","WNV cases"
"Kern",2024-04-30,2024-05-31,1,0.7,"cdf","WNV cases"
"Kern",2024-04-30,2024-06-30,1,0.4,"cdf","WNV cases"
"Kern",2024-04-30,2024-07-31,1,0.100061977613017,"cdf","WNV cases"
"Kern",2024-04-30,2024-08-31,1,0.0500000024718123,"cdf","WNV cases"
"Kern",2024-04-30,2024-09-30,1,0.083505851363075,"cdf","WNV cases"
"Kern",2024-04-30,2024-10-31,1,0.261654276404121,"cdf","WNV cases"
"Kern",2024-04-30,2024-11-30,1,0.7,"cdf","WNV cases"
"Kern",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Merced",2024-04-30,2024-05-31,1,0.75,"cdf","WNV cases"
"Merced",2024-04-30,2024-06-30,1,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-07-31,1,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-08-31,1,0.60047939581973,"cdf","WNV cases"
"Merced",2024-04-30,2024-09-30,1,0.2,"cdf","WNV cases"
"Merced",2024-04-30,2024-10-31,1,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-11-30,1,0.8,"cdf","WNV cases"
"Merced",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,1,0.999995279815392,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,1,0.999995279815392,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,1,0.999773025986582,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,1,0.999773025986582,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,1,0.994438898091934,"cdf","WNV cases"
"Orange",2024-04-30,2024-10-31,1,0.937708120676918,"cdf","WNV cases"
"Orange",2024-04-30,2024-11-30,1,0.999773025986582,"cdf","WNV cases"
"Orange",2024-04-30,2024-12-31,1,0.999995279815392,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-05-31,1,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-06-30,1,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-07-31,1,0.966686843759523,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-08-31,1,0.616301002868483,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-09-30,1,0.934434033813357,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-10-31,1,0.966686843759523,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-11-30,1,0.966686843759523,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-05-31,1,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-06-30,1,0.5,"cdf","WNV cases"
"Solano",2024-04-30,2024-07-31,1,0.4,"cdf","WNV cases"
"Solano",2024-04-30,2024-08-31,1,0.250000000003821,"cdf","WNV cases"
"Solano",2024-04-30,2024-09-30,1,0.1025921682499,"cdf","WNV cases"
"Solano",2024-04-30,2024-10-31,1,0.786029934004393,"cdf","WNV cases"
"Solano",2024-04-30,2024-11-30,1,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-12-31,1,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-05-31,1,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-06-30,1,0.9,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-07-31,1,0.75,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-08-31,1,0.250000000000001,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-09-30,1,0.200000052739223,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-10-31,1,0.100000000000717,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-11-30,1,0.263324966954368,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-12-31,1,0.9,"cdf","WNV cases"
"Tulare",2024-04-30,2024-05-31,2,0.95,"cdf","WNV cases"
"Tulare",2024-04-30,2024-06-30,2,0.9,"cdf","WNV cases"
"Tulare",2024-04-30,2024-07-31,2,0.100000003060995,"cdf","WNV cases"
"Tulare",2024-04-30,2024-08-31,2,0.0000000000000745582714888651,"cdf","WNV cases"
"Tulare",2024-04-30,2024-09-30,2,0.74555725475159,"cdf","WNV cases"
"Tulare",2024-04-30,2024-10-31,2,0.95,"cdf","WNV cases"
"Tulare",2024-04-30,2024-11-30,2,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-12-31,2,0.95,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-05-31,2,0.994824464092044,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-06-30,2,0.978514841051368,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-07-31,2,0.296387726345163,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-08-31,2,0.0141825683463118,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-09-30,2,0.0108601680144655,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-10-31,2,0.906495374259594,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-11-30,2,0.994824464092044,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-06-30,2,0.999913525085807,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-07-31,2,0.399971867706188,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-08-31,2,0.0822877760303413,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-09-30,2,0.842034102132074,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-10-31,2,0.999913525085807,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-11-30,2,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-06-30,2,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-07-31,2,0.948354715686307,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-08-31,2,0.745546405515855,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-09-30,2,0.691227595885084,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-10-31,2,0.983108939750565,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-11-30,2,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-05-31,2,0.999987069078817,"cdf","WNV cases"
"Riverside",2024-04-30,2024-06-30,2,0.999247962645748,"cdf","WNV cases"
"Riverside",2024-04-30,2024-07-31,2,0.629596818899662,"cdf","WNV cases"
"Riverside",2024-04-30,2024-08-31,2,0.0994097864572936,"cdf","WNV cases"
"Riverside",2024-04-30,2024-09-30,2,0.0993466026231535,"cdf","WNV cases"
"Riverside",2024-04-30,2024-10-31,2,0.693785858096895,"cdf","WNV cases"
"Riverside",2024-04-30,2024-11-30,2,0.999247962645748,"cdf","WNV cases"
"Riverside",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-05-31,2,0.999224468717333,"cdf","WNV cases"
"Fresno",2024-04-30,2024-06-30,2,0.79651341964758,"cdf","WNV cases"
"Fresno",2024-04-30,2024-07-31,2,0.0354306701935829,"cdf","WNV cases"
"Fresno",2024-04-30,2024-08-31,2,0.00161890544643422,"cdf","WNV cases"
"Fresno",2024-04-30,2024-09-30,2,0.000754713582970679,"cdf","WNV cases"
"Fresno",2024-04-30,2024-10-31,2,0.990320419719159,"cdf","WNV cases"
"Fresno",2024-04-30,2024-11-30,2,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-06-30,2,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-07-31,2,0.5,"cdf","WNV cases"
"Placer",2024-04-30,2024-08-31,2,0.809005699241148,"cdf","WNV cases"
"Placer",2024-04-30,2024-09-30,2,0.4,"cdf","WNV cases"
"Placer",2024-04-30,2024-10-31,2,0.5,"cdf","WNV cases"
"Placer",2024-04-30,2024-11-30,2,0.8,"cdf","WNV cases"
"Placer",2024-04-30,2024-12-31,2,0.9,"cdf","WNV cases"
"Kern",2024-04-30,2024-05-31,2,0.949672460757113,"cdf","WNV cases"
"Kern",2024-04-30,2024-06-30,2,0.766516292749662,"cdf","WNV cases"
"Kern",2024-04-30,2024-07-31,2,0.10875718367587,"cdf","WNV cases"
"Kern",2024-04-30,2024-08-31,2,0.0500325707975942,"cdf","WNV cases"
"Kern",2024-04-30,2024-09-30,2,0.270831942896698,"cdf","WNV cases"
"Kern",2024-04-30,2024-10-31,2,0.499221719630214,"cdf","WNV cases"
"Kern",2024-04-30,2024-11-30,2,0.949672460757113,"cdf","WNV cases"
"Kern",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Merced",2024-04-30,2024-05-31,2,0.75,"cdf","WNV cases"
"Merced",2024-04-30,2024-06-30,2,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-07-31,2,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-08-31,2,0.707420782267252,"cdf","WNV cases"
"Merced",2024-04-30,2024-09-30,2,0.2,"cdf","WNV cases"
"Merced",2024-04-30,2024-10-31,2,0.5,"cdf","WNV cases"
"Merced",2024-04-30,2024-11-30,2,0.8,"cdf","WNV cases"
"Merced",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,2,0.99999999997392,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,2,0.99999999997392,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,2,0.99999997483139,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,2,0.99999997483139,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,2,0.999991658205036,"cdf","WNV cases"
"Orange",2024-04-30,2024-10-31,2,0.998994020661067,"cdf","WNV cases"
"Orange",2024-04-30,2024-11-30,2,0.99999997483139,"cdf","WNV cases"
"Orange",2024-04-30,2024-12-31,2,0.99999999997392,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-06-30,2,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-07-31,2,0.999247962645748,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-08-31,2,0.894074350079478,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-09-30,2,0.997469676999632,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-10-31,2,0.999247962645748,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-11-30,2,0.999247962645748,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-06-30,2,0.5,"cdf","WNV cases"
"Solano",2024-04-30,2024-07-31,2,0.4,"cdf","WNV cases"
"Solano",2024-04-30,2024-08-31,2,0.250008356420621,"cdf","WNV cases"
"Solano",2024-04-30,2024-09-30,2,0.162544963042571,"cdf","WNV cases"
"Solano",2024-04-30,2024-10-31,2,0.906865013110897,"cdf","WNV cases"
"Solano",2024-04-30,2024-11-30,2,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-12-31,2,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-05-31,2,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-06-30,2,0.994824464092044,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-07-31,2,0.965761554338836,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-08-31,2,0.250003540457342,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-09-30,2,0.2005901864614,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-10-31,2,0.10326864485605,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-11-30,2,0.758166733442635,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-12-31,2,0.994824464092044,"cdf","WNV cases"
"Tulare",2024-04-30,2024-05-31,3,0.998728629668173,"cdf","WNV cases"
"Tulare",2024-04-30,2024-06-30,3,0.994824464092044,"cdf","WNV cases"
"Tulare",2024-04-30,2024-07-31,3,0.100002860236731,"cdf","WNV cases"
"Tulare",2024-04-30,2024-08-31,3,0.0000000019471125795574,"cdf","WNV cases"
"Tulare",2024-04-30,2024-09-30,3,0.816050855789502,"cdf","WNV cases"
"Tulare",2024-04-30,2024-10-31,3,0.998728629668173,"cdf","WNV cases"
"Tulare",2024-04-30,2024-11-30,3,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-12-31,3,0.998728629668173,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-05-31,3,0.994824464092044,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-06-30,3,0.978514841051368,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-07-31,3,0.388307852656708,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-08-31,3,0.0283155943989853,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-09-30,3,0.0185214008459968,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-10-31,3,0.906495374259594,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-11-30,3,0.994824464092044,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-12-31,3,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-05-31,3,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-06-30,3,0.999996169995137,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-07-31,3,0.662570633312978,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-08-31,3,0.230160938741014,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-09-30,3,0.956195864148636,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-10-31,3,0.999996169995137,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-11-30,3,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-12-31,3,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-05-31,3,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-06-30,3,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-07-31,3,0.98383601914791,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-08-31,3,0.892219441891507,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-09-30,3,0.849291927240121,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-10-31,3,0.994627699758053,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-11-30,3,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-12-31,3,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-05-31,3,0.999999999098626,"cdf","WNV cases"
"Riverside",2024-04-30,2024-06-30,3,0.999999284571938,"cdf","WNV cases"
"Riverside",2024-04-30,2024-07-31,3,0.735960954620126,"cdf","WNV cases"
"Riverside",2024-04-30,2024-08-31,3,0.202258327062737,"cdf","WNV cases"
"Riverside",2024-04-30,2024-09-30,3,0.216077155423263,"cdf","WNV cases"
"Riverside",2024-04-30,2024-10-31,3,0.830956102758286,"cdf","WNV cases"
