location,origin_date,target_date,output_type_id,value,output_type,target
Fresno,2024-04-30,2024-09-30,2,0.894756,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,3,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,4,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,5,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,6,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,8,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,10,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,15,1,cdf,WNV cases
Fresno,2024-04-30,2024-09-30,200,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,0,0.781028,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,1,0.894756,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,2,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,3,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,4,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,5,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,6,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,8,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,10,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,15,1,cdf,WNV cases
Fresno,2024-04-30,2024-10-31,200,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,0,0.894756,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,1,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,2,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,3,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,4,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,5,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,6,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,8,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,10,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,15,1,cdf,WNV cases
Fresno,2024-04-30,2024-11-30,200,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,0,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,1,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,2,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,3,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,4,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,5,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,6,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,8,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,10,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,15,1,cdf,WNV cases
Fresno,2024-04-30,2024-12-31,200,1,cdf,WNV cases
Kern,2024-04-30,2024-05-31,0,0.133195,cdf,WNV cases
Kern,2024-04-30,2024-05-31,1,0.249151,cdf,WNV cases
Kern,2024-04-30,2024-05-31,2,0.382829,cdf,WNV cases
Kern,2024-04-30,2024-05-31,3,0.51377,cdf,WNV cases
Kern,2024-04-30,2024-05-31,4,0.685364,cdf,WNV cases
Kern,2024-04-30,2024-05-31,5,0.799375,cdf,WNV cases
Kern,2024-04-30,2024-05-31,6,0.898417,cdf,WNV cases
Kern,2024-04-30,2024-05-31,8,1,cdf,WNV cases
Kern,2024-04-30,2024-05-31,10,1,cdf,WNV cases
Kern,2024-04-30,2024-05-31,15,1,cdf,WNV cases
Kern,2024-04-30,2024-05-31,200,1,cdf,WNV cases
Kern,2024-04-30,2024-06-30,0,0.249151,cdf,WNV cases
Kern,2024-04-30,2024-06-30,1,0.382829,cdf,WNV cases
Kern,2024-04-30,2024-06-30,2,0.51377,cdf,WNV cases
Kern,2024-04-30,2024-06-30,3,0.685364,cdf,WNV cases
Kern,2024-04-30,2024-06-30,4,0.799375,cdf,WNV cases
Kern,2024-04-30,2024-06-30,5,0.898417,cdf,WNV cases
Kern,2024-04-30,2024-06-30,6,1,cdf,WNV cases
Kern,2024-04-30,2024-06-30,8,1,cdf,WNV cases
Kern,2024-04-30,2024-06-30,10,1,cdf,WNV cases
Kern,2024-04-30,2024-06-30,15,1,cdf,WNV cases
Kern,2024-04-30,2024-06-30,200,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,0,0.382829,cdf,WNV cases
Kern,2024-04-30,2024-07-31,1,0.51377,cdf,WNV cases
Kern,2024-04-30,2024-07-31,2,0.685364,cdf,WNV cases
Kern,2024-04-30,2024-07-31,3,0.799375,cdf,WNV cases
Kern,2024-04-30,2024-07-31,4,0.898417,cdf,WNV cases
Kern,2024-04-30,2024-07-31,5,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,6,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,8,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,10,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,15,1,cdf,WNV cases
Kern,2024-04-30,2024-07-31,200,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,0,0.51377,cdf,WNV cases
Kern,2024-04-30,2024-08-31,1,0.685364,cdf,WNV cases
Kern,2024-04-30,2024-08-31,2,0.799375,cdf,WNV cases
Kern,2024-04-30,2024-08-31,3,0.898417,cdf,WNV cases
Kern,2024-04-30,2024-08-31,4,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,5,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,6,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,8,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,10,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,15,1,cdf,WNV cases
Kern,2024-04-30,2024-08-31,200,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,0,0.685364,cdf,WNV cases
Kern,2024-04-30,2024-09-30,1,0.799375,cdf,WNV cases
Kern,2024-04-30,2024-09-30,2,0.898417,cdf,WNV cases
Kern,2024-04-30,2024-09-30,3,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,4,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,5,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,6,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,8,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,10,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,15,1,cdf,WNV cases
Kern,2024-04-30,2024-09-30,200,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,0,0.799375,cdf,WNV cases
Kern,2024-04-30,2024-10-31,1,0.898417,cdf,WNV cases
Kern,2024-04-30,2024-10-31,2,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,3,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,4,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,5,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,6,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,8,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,10,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,15,1,cdf,WNV cases
Kern,2024-04-30,2024-10-31,200,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,0,0.898417,cdf,WNV cases
Kern,2024-04-30,2024-11-30,1,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,2,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,3,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,4,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,5,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,6,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,8,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,10,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,15,1,cdf,WNV cases
Kern,2024-04-30,2024-11-30,200,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,0,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,1,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,2,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,3,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,4,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,5,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,6,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,8,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,10,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,15,1,cdf,WNV cases
Kern,2024-04-30,2024-12-31,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,0,0.090442,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,1,0.167205,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,2,0.240093,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,3,0.404669,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,4,0.658913,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,5,0.825882,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,6,0.932031,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-05-31,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,0,0.167205,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,1,0.240093,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,2,0.404669,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,3,0.658913,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,4,0.825882,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,5,0.932031,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-06-30,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,0,0.240093,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,1,0.404669,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,2,0.658913,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,3,0.825882,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,4,0.932031,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-07-31,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,0,0.404669,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,1,0.658913,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,2,0.825882,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,3,0.932031,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,4,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-08-31,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,0,0.658913,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,1,0.825882,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,2,0.932031,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,3,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,4,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-09-30,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,0,0.825882,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,1,0.932031,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,2,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,3,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,4,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-10-31,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,0,0.932031,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,1,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,2,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,3,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,4,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-11-30,200,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,0,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,1,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,2,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,3,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,4,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,5,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,6,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,8,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,10,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,15,1,cdf,WNV cases
Los Angeles,2024-04-30,2024-12-31,200,1,cdf,WNV cases
Merced,2024-04-30,2024-05-31,0,0.130891,cdf,WNV cases
Merced,2024-04-30,2024-05-31,1,0.235927,cdf,WNV cases
Merced,2024-04-30,2024-05-31,2,0.354211,cdf,WNV cases
Merced,2024-04-30,2024-05-31,3,0.47315,cdf,WNV cases
Merced,2024-04-30,2024-05-31,4,0.65432,cdf,WNV cases
Merced,2024-04-30,2024-05-31,5,0.784942,cdf,WNV cases
Merced,2024-04-30,2024-05-31,6,0.896292,cdf,WNV cases
Merced,2024-04-30,2024-05-31,8,1,cdf,WNV cases
Merced,2024-04-30,2024-05-31,10,1,cdf,WNV cases
Merced,2024-04-30,2024-05-31,15,1,cdf,WNV cases
Merced,2024-04-30,2024-05-31,200,1,cdf,WNV cases
Merced,2024-04-30,2024-06-30,0,0.235927,cdf,WNV cases
Merced,2024-04-30,2024-06-30,1,0.354211,cdf,WNV cases
Merced,2024-04-30,2024-06-30,2,0.47315,cdf,WNV cases
Merced,2024-04-30,2024-06-30,3,0.65432,cdf,WNV cases
Merced,2024-04-30,2024-06-30,4,0.784942,cdf,WNV cases
Merced,2024-04-30,2024-06-30,5,0.896292,cdf,WNV cases
Merced,2024-04-30,2024-06-30,6,1,cdf,WNV cases
Merced,2024-04-30,2024-06-30,8,1,cdf,WNV cases
Merced,2024-04-30,2024-06-30,10,1,cdf,WNV cases
Merced,2024-04-30,2024-06-30,15,1,cdf,WNV cases
Merced,2024-04-30,2024-06-30,200,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,0,0.354211,cdf,WNV cases
Merced,2024-04-30,2024-07-31,1,0.47315,cdf,WNV cases
Merced,2024-04-30,2024-07-31,2,0.65432,cdf,WNV cases
Merced,2024-04-30,2024-07-31,3,0.784942,cdf,WNV cases
Merced,2024-04-30,2024-07-31,4,0.896292,cdf,WNV cases
Merced,2024-04-30,2024-07-31,5,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,6,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,8,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,10,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,15,1,cdf,WNV cases
Merced,2024-04-30,2024-07-31,200,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,0,0.47315,cdf,WNV cases
Merced,2024-04-30,2024-08-31,1,0.65432,cdf,WNV cases
Merced,2024-04-30,2024-08-31,2,0.784942,cdf,WNV cases
Merced,2024-04-30,2024-08-31,3,0.896292,cdf,WNV cases
Merced,2024-04-30,2024-08-31,4,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,5,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,6,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,8,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,10,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,15,1,cdf,WNV cases
Merced,2024-04-30,2024-08-31,200,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,0,0.65432,cdf,WNV cases
Merced,2024-04-30,2024-09-30,1,0.784942,cdf,WNV cases
Merced,2024-04-30,2024-09-30,2,0.896292,cdf,WNV cases
Merced,2024-04-30,2024-09-30,3,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,4,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,5,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,6,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,8,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,10,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,15,1,cdf,WNV cases
Merced,2024-04-30,2024-09-30,200,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,0,0.784942,cdf,WNV cases
Merced,2024-04-30,2024-10-31,1,0.896292,cdf,WNV cases
Merced,2024-04-30,2024-10-31,2,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,3,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,4,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,5,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,6,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,8,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,10,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,15,1,cdf,WNV cases
Merced,2024-04-30,2024-10-31,200,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,0,0.896292,cdf,WNV cases
Merced,2024-04-30,2024-11-30,1,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,2,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,3,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,4,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,5,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,6,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,8,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,10,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,15,1,cdf,WNV cases
Merced,2024-04-30,2024-11-30,200,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,0,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,1,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,2,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,3,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,4,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,5,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,6,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,8,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,10,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,15,1,cdf,WNV cases
Merced,2024-04-30,2024-12-31,200,1,cdf,WNV cases
Orange,2024-04-30,2024-05-31,0,0.130943,cdf,WNV cases
Orange,2024-04-30,2024-05-31,1,0.251933,cdf,WNV cases
Orange,2024-04-30,2024-05-31,2,0.359827,cdf,WNV cases
Orange,2024-04-30,2024-05-31,3,0.543308,cdf,WNV cases
Orange,2024-04-30,2024-05-31,4,0.693479,cdf,WNV cases
Orange,2024-04-30,2024-05-31,5,0.822989,cdf,WNV cases
Orange,2024-04-30,2024-05-31,6,0.904036,cdf,WNV cases
Orange,2024-04-30,2024-05-31,8,1,cdf,WNV cases
Orange,2024-04-30,2024-05-31,10,1,cdf,WNV cases
Orange,2024-04-30,2024-05-31,15,1,cdf,WNV cases
Orange,2024-04-30,2024-05-31,200,1,cdf,WNV cases
Orange,2024-04-30,2024-06-30,0,0.251933,cdf,WNV cases
Orange,2024-04-30,2024-06-30,1,0.359827,cdf,WNV cases
Orange,2024-04-30,2024-06-30,2,0.543308,cdf,WNV cases
Orange,2024-04-30,2024-06-30,3,0.693479,cdf,WNV cases
Orange,2024-04-30,2024-06-30,4,0.822989,cdf,WNV cases
Orange,2024-04-30,2024-06-30,5,0.904036,cdf,WNV cases
Orange,2024-04-30,2024-06-30,6,1,cdf,WNV cases
Orange,2024-04-30,2024-06-30,8,1,cdf,WNV cases
Orange,2024-04-30,2024-06-30,10,1,cdf,WNV cases
Orange,2024-04-30,2024-06-30,15,1,cdf,WNV cases
Orange,2024-04-30,2024-06-30,200,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,0,0.359827,cdf,WNV cases
Orange,2024-04-30,2024-07-31,1,0.543308,cdf,WNV cases
Orange,2024-04-30,2024-07-31,2,0.693479,cdf,WNV cases
Orange,2024-04-30,2024-07-31,3,0.822989,cdf,WNV cases
Orange,2024-04-30,2024-07-31,4,0.904036,cdf,WNV cases
Orange,2024-04-30,2024-07-31,5,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,6,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,8,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,10,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,15,1,cdf,WNV cases
Orange,2024-04-30,2024-07-31,200,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,0,0.543308,cdf,WNV cases
Orange,2024-04-30,2024-08-31,1,0.693479,cdf,WNV cases
Orange,2024-04-30,2024-08-31,2,0.822989,cdf,WNV cases
Orange,2024-04-30,2024-08-31,3,0.904036,cdf,WNV cases
Orange,2024-04-30,2024-08-31,4,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,5,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,6,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,8,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,10,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,15,1,cdf,WNV cases
Orange,2024-04-30,2024-08-31,200,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,0,0.693479,cdf,WNV cases
Orange,2024-04-30,2024-09-30,1,0.822989,cdf,WNV cases
Orange,2024-04-30,2024-09-30,2,0.904036,cdf,WNV cases
Orange,2024-04-30,2024-09-30,3,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,4,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,5,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,6,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,8,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,10,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,15,1,cdf,WNV cases
Orange,2024-04-30,2024-09-30,200,1,cdf,WNV cases
Orange,2024-04-30,2024-10-31,0,0.822989,cdf,WNV cases
Orange,2024-04-30,2024-10-31,1,0.904036,cdf,WNV cases
Orange,2024-04-30,2024-10-31,2,1,cdf,WNV cases
Orange,2024-04-30,2024-10-31,3,1,cdf,WNV cases
